id,Predicate,Object
3590,素养要求,问题解决
3590,公司名称,未知
3590,城市,未知
3590,职位名称,网络工程师
3590,职位类别,网络/系统安全
3590,是否实习,全职
3590,薪资,15-25K·14薪
3590,学历要求,本科
3591,技能要求,app
3591,技能要求,网络安全
3591,知识要求,计算机
3591,知识要求,网络协议
3591,知识要求,自动化
3591,素养要求,独立
3591,素养要求,分析
3591,公司名称,北京云梦创网络科技有限公司
3591,城市,北京
3591,职位名称,网络安全
3591,职位类别,网络/系统安全
3591,是否实习,全职
3591,薪资,10-15K
3591,学历要求,本科
3592,技能要求,ccie
3592,技能要求,vlan
3592,技能要求,vpn
3592,知识要求,ip
3592,知识要求,tcp
3592,知识要求,vpn
3592,知识要求,计算机
3592,素养要求,独立
3592,素养要求,分析
3592,素养要求,管理
3592,公司名称,时代一汽动力电池有限公司
3592,城市,宁德
3592,职位名称,网络工程师
3592,职位类别,网络/系统安全
3592,是否实习,全职
3592,薪资,10-15K
3592,学历要求,本科
3593,技能要求,vpn
3593,技能要求,网络安全
3593,知识要求,ip
3593,知识要求,tcp
3593,知识要求,vpn
3593,知识要求,计算机
3593,知识要求,通信
3593,素养要求,分析
3593,素养要求,管理
3593,素养要求,问题解决
3593,公司名称,德邦物流股份有限公司
3593,城市,上海
3593,职位名称,网络工程师
3593,职位类别,网络/系统安全
3593,是否实习,全职
3593,薪资,15-30K
3593,学历要求,本科
3594,技能要求,项目管理
3594,知识要求,计算机
3594,素养要求,沟通
3594,素养要求,配合
3594,素养要求,团队
3594,素养要求,协作
3594,公司名称,华信纵横科技有限公司厦门分公司
3594,城市,厦门
3594,职位名称,网络工程师
3594,职位类别,网络/系统安全
3594,是否实习,全职
3594,薪资,6-11K·13薪
3594,学历要求,本科
3595,技能要求,网络安全
3595,知识要求,计算机
3595,知识要求,软件工程
3595,知识要求,通信
3595,素养要求,吃苦
3595,素养要求,独立
3595,素养要求,沟通
3595,素养要求,抗压
3595,素养要求,团队
3595,公司名称,未知
3595,城市,未知
3595,职位名称,网络安全岗
3595,职位类别,网络/系统安全
3595,是否实习,全职
3595,薪资,14-26K·13薪
3595,学历要求,本科
3596,技能要求,5G
3596,技能要求,c语言
3596,技能要求,linux
3596,技能要求,qt
3596,技能要求,优化
3596,技能要求,项目经验
3596,知识要求,ip
3596,知识要求,tcp
3596,知识要求,计算机
3596,知识要求,通信
3596,知识要求,自动化
3596,素养要求,管理
3596,公司名称,北京经纬恒润科技股份有限公司
3596,城市,南京
3596,职位名称,网络工程师
3596,职位类别,网络/系统安全
3596,是否实习,全职
3596,薪资,15-20K
3596,学历要求,本科
3597,技能要求,linux
3597,技能要求,部署
3597,知识要求,计算机
3597,知识要求,通信
3597,素养要求,独立
3597,素养要求,沟通
3597,素养要求,积极
3597,素养要求,团队
3597,素养要求,协作
3597,公司名称,厦门创普云科技有限公司
3597,城市,厦门
3597,职位名称,网络工程师
3597,职位类别,网络/系统安全
3597,是否实习,全职
3597,薪资,12-18K·13薪
3597,学历要求,本科
3598,知识要求,计算机
3598,知识要求,硬件
3598,公司名称,博科达（北京）科技有限公司
3598,城市,北京
3598,职位名称,网络工程师
3598,职位类别,网络/系统安全
3598,是否实习,全职
3598,薪资,7-12K
3598,学历要求,本科
3599,技能要求,5G
3599,技能要求,部署
3599,技能要求,调试
3599,技能要求,数据库
3599,技能要求,网络安全
3599,技能要求,项目管理
3599,知识要求,操作系统
3599,知识要求,计算机
3599,知识要求,通信
3599,知识要求,自动化
3599,素养要求,吃苦
3599,素养要求,独立
3599,素养要求,沟通
3599,素养要求,管理
3599,素养要求,合作
3599,素养要求,积极
3599,素养要求,团队
3599,公司名称,广州汇智通信技术有限公司
3599,城市,北京
3599,职位名称,网络工程师
3599,职位类别,网络/系统安全
3599,是否实习,全职
3599,薪资,12-24K·14薪
3599,学历要求,本科
3600,技能要求,c
3600,技能要求,cuda
3600,技能要求,docker
3600,技能要求,linux
3600,技能要求,python
3600,技能要求,pytorch
3600,技能要求,qt
3600,技能要求,tensorflow
3600,技能要求,项目经验
3600,知识要求,操作系统
3600,知识要求,计算机
3600,素养要求,适应
3600,公司名称,沈阳东硕信息技术有限公司
3600,城市,上海
3600,职位名称,计算机视觉算法工程师
3600,职位类别,算法
3600,是否实习,全职
3600,薪资,9-14K·13薪
3600,学历要求,本科
3601,技能要求,网络安全
3601,技能要求,项目管理
3601,技能要求,项目经验
3601,知识要求,计算机
3601,素养要求,沟通
3601,素养要求,管理
3601,素养要求,执行力
3601,素养要求,总结
3601,公司名称,三一（韶山）风电设备有限公司
3601,城市,湘潭
3601,职位名称,网络工程师
3601,职位类别,网络/系统安全
3601,是否实习,全职
3601,薪资,15-30K
3601,学历要求,本科
3602,知识要求,计算机
3602,素养要求,独立
3602,素养要求,分析
3602,素养要求,团队
3602,素养要求,细致
3602,素养要求,学习能力
3602,公司名称,上海密尔克卫化工储存有限公司
3602,城市,上海
3602,职位名称,网络工程师
3602,职位类别,网络/系统安全
3602,是否实习,全职
3602,薪资,10-12K
3602,学历要求,本科
3603,技能要求,ccie
3603,技能要求,cisco
3603,技能要求,docker
3603,技能要求,linux
3603,技能要求,vpn
3603,技能要求,vr
3603,技能要求,部署
3603,知识要求,ip
3603,知识要求,tcp
3603,知识要求,vpn
3603,知识要求,计算机
3603,素养要求,分析
3603,素养要求,沟通
3603,素养要求,管理
3603,素养要求,抗压
3603,素养要求,逻辑
3603,素养要求,配合
3603,素养要求,适应
3603,素养要求,问题解决
3603,公司名称,成都腾云忆想科技有限公司
3603,城市,成都
3603,职位名称,TCE交付-网络
3603,职位类别,网络/系统安全
3603,是否实习,全职
3603,薪资,10-15K
3603,学历要求,本科
3604,技能要求,linux
3604,技能要求,windows
3604,技能要求,部署
3604,技能要求,调试
3604,技能要求,优化
3604,知识要求,ip
3604,知识要求,tcp
3604,知识要求,操作系统
3604,知识要求,计算机
3604,素养要求,吃苦
3604,素养要求,独立
3604,素养要求,分析
3604,素养要求,沟通
3604,素养要求,管理
3604,素养要求,合作
3604,素养要求,逻辑
3604,素养要求,适应
3604,素养要求,团队
3604,素养要求,严谨
3604,公司名称,中安网脉（北京）技术股份有限公司
3604,城市,南宁
3604,职位名称,网络工程师
3604,职位类别,网络/系统安全
3604,是否实习,全职
3604,薪资,10-15K
3604,学历要求,本科
3605,技能要求,linux
3605,技能要求,优化
3605,知识要求,ip
3605,知识要求,计算机
3605,素养要求,沟通
3605,素养要求,管理
3605,素养要求,团队
3605,素养要求,协作
3605,素养要求,学习能力
3605,公司名称,未知
3605,城市,未知
3605,职位名称,网络工程师
3605,职位类别,网络/系统安全
3605,是否实习,全职
3605,薪资,15-25K·15薪
3605,学历要求,本科
3606,技能要求,ccie
3606,技能要求,cisco
3606,技能要求,部署
3606,知识要求,ip
3606,知识要求,tcp
3606,知识要求,计算机
3606,素养要求,独立
3606,素养要求,沟通
3606,素养要求,逻辑
3606,公司名称,深圳市紫金支点技术股份有限公司
3606,城市,上海
3606,职位名称,网络工程师
3606,职位类别,网络/系统安全
3606,是否实习,全职
3606,薪资,10-15K
3606,学历要求,本科
3607,知识要求,计算机
3607,知识要求,自动化
3607,素养要求,分析
3607,素养要求,沟通
3607,素养要求,管理
3607,素养要求,抗压
3607,素养要求,逻辑
3607,素养要求,团队
3607,素养要求,协作
3607,素养要求,学习能力
3607,公司名称,北京博特数通技术有限公司
3607,城市,北京
3607,职位名称,数通网络工程师
3607,职位类别,网络/系统安全
3607,是否实习,全职
3607,薪资,11-18K·13薪
3607,学历要求,本科
3608,技能要求,linux
3608,知识要求,ip
3608,知识要求,tcp
3608,知识要求,计算机
3608,知识要求,通信
3608,素养要求,沟通
3608,素养要求,管理
3608,素养要求,团队
3608,素养要求,协作
3608,公司名称,河南纳迦科技有限公司
3608,城市,郑州
3608,职位名称,网络运维岗
3608,职位类别,运维/技术支持
3608,是否实习,全职
3608,薪资,13-18K
3608,学历要求,本科
3609,技能要求,ccie
3609,技能要求,vpn
3609,技能要求,web
3609,技能要求,网络安全
3609,知识要求,ip
3609,知识要求,tcp
3609,知识要求,vpn
3609,知识要求,计算机
3609,素养要求,吃苦
3609,素养要求,管理
3609,素养要求,敬业
3609,公司名称,山东广电信通网络运营有限公司
3609,城市,济南
3609,职位名称,网络工程师
3609,职位类别,网络/系统安全
3609,是否实习,全职
3609,薪资,9-12K·13薪
3609,学历要求,本科
3610,技能要求,linux
3610,技能要求,windows
3610,知识要求,操作系统
3610,知识要求,计算机
3610,知识要求,通信
3610,素养要求,沟通
3610,素养要求,管理
3610,公司名称,永安期货股份有限公司
3610,城市,杭州
3610,职位名称,网络工程师
3610,职位类别,网络/系统安全
3610,是否实习,全职
3610,薪资,15-20K·18薪
3610,学历要求,本科
3611,技能要求,调试
3611,知识要求,计算机
3611,素养要求,分析
3611,素养要求,管理
3611,公司名称,内蒙古环晔材料有限公司
3611,城市,呼和浩特
3611,职位名称,网络工程师
3611,职位类别,网络/系统安全
3611,是否实习,全职
3611,薪资,8-12K
3611,学历要求,本科
3612,技能要求,ccie
3612,技能要求,go
3612,技能要求,python
3612,技能要求,vpn
3612,技能要求,vue
3612,技能要求,后端
3612,技能要求,前端
3612,技能要求,网络安全
3612,技能要求,优化
3612,知识要求,ip
3612,知识要求,tcp
3612,知识要求,vpn
3612,知识要求,计算机
3612,知识要求,硬件
3612,素养要求,沟通
3612,素养要求,管理
3612,素养要求,合作
3612,素养要求,团队
3612,公司名称,"
横乐医学
"
3612,城市,珠海
3612,职位名称,网络工程师
3612,职位类别,网络/系统安全
3612,是否实习,全职
3612,薪资,9-13K·13薪
3612,学历要求,本科
3613,技能要求,调试
3613,技能要求,网络安全
3613,知识要求,ip
3613,知识要求,计算机
3613,知识要求,硬件
3613,素养要求,独立
3613,素养要求,管理
3613,公司名称,杭州宇树科技有限公司
3613,城市,杭州
3613,职位名称,网络工程师
3613,职位类别,网络/系统安全
3613,是否实习,全职
3613,薪资,9-12K·13薪
3613,学历要求,本科
3614,技能要求,linux
3614,技能要求,shell
3614,技能要求,sql
3614,技能要求,web
3614,技能要求,windows
3614,技能要求,网络安全
3614,技能要求,优化
3614,知识要求,ip
3614,知识要求,计算机
3614,素养要求,分析
3614,公司名称,福建青网网络科技有限公司
3614,城市,漳州
3614,职位名称,网络安全运维
3614,职位类别,运维/技术支持
3614,是否实习,全职
3614,薪资,6-11K·13薪
3614,学历要求,本科
3615,技能要求,cisco
3615,技能要求,linux
3615,技能要求,office
3615,技能要求,调试
3615,技能要求,英语
3615,技能要求,优化
3615,知识要求,ip
3615,知识要求,tcp
3615,知识要求,操作系统
3615,知识要求,计算机
3615,知识要求,网络协议
3615,素养要求,分析
3615,素养要求,沟通
3615,素养要求,管理
3615,素养要求,积极
3615,素养要求,配合
3615,素养要求,热情
3615,素养要求,团队
3615,素养要求,协作
3615,公司名称,上海宜舟信息系统有限公司
3615,城市,上海
3615,职位名称,网络工程师
3615,职位类别,网络/系统安全
3615,是否实习,全职
3615,薪资,8-13K·13薪
3615,学历要求,本科
3616,技能要求,网络安全
3616,知识要求,ip
3616,知识要求,计算机
3616,知识要求,硬件
3616,素养要求,独立
3616,素养要求,分析
3616,素养要求,管理
3616,公司名称,深圳市铂科新材料股份有限公司
3616,城市,惠州
3616,职位名称,网络工程师
3616,职位类别,网络/系统安全
3616,是否实习,全职
3616,薪资,8-12K
3616,学历要求,本科
3617,技能要求,ccie
3617,技能要求,ppt
3617,技能要求,网络安全
3617,知识要求,计算机
3617,知识要求,云计算
3617,素养要求,分析
3617,素养要求,沟通
3617,公司名称,苏州云融信息技术有限公司
3617,城市,长沙
3617,职位名称,网络工程师
3617,职位类别,网络/系统安全
3617,是否实习,全职
3617,薪资,9-14K
3617,学历要求,本科
3618,技能要求,c
3618,技能要求,go
3618,技能要求,java
3618,技能要求,python
3618,技能要求,网络安全
3618,知识要求,大数据
3618,知识要求,计算机
3618,知识要求,云计算
3618,素养要求,管理
3618,素养要求,团队
3618,素养要求,学习能力
3618,公司名称,海南好思达网络科技有限公司
3618,城市,海口
3618,职位名称,计算机竞赛讲师
3618,职位类别,暂无分类
3618,是否实习,全职
3618,薪资,15-20K
3618,学历要求,本科
3619,知识要求,大数据
3619,知识要求,计算机
3619,知识要求,通信
3619,素养要求,独立
3619,素养要求,沟通
3619,素养要求,逻辑
3619,素养要求,勤奋
3619,素养要求,团队
3619,公司名称,北京曼威知识产权代理有限公司
3619,城市,北京
3619,职位名称,国内资深专利代理人（电学、通信、计算机）
3619,职位类别,暂无分类
3619,是否实习,全职
3619,薪资,15-30K
3619,学历要求,本科
3620,技能要求,ccie
3620,技能要求,调试
3620,技能要求,网络安全
3620,技能要求,优化
3620,知识要求,计算机
3620,素养要求,管理
3620,公司名称,未知
3620,城市,未知
3620,职位名称,网络工程师
3620,职位类别,网络/系统安全
3620,是否实习,全职
3620,薪资,18-30K
3620,学历要求,本科
3621,技能要求,调试
3621,知识要求,计算机
3621,素养要求,分析
3621,公司名称,杭州吉网通信技术有限公司
3621,城市,杭州
3621,职位名称,网络安全
3621,职位类别,网络/系统安全
3621,是否实习,全职
3621,薪资,9-14K·13薪
3621,学历要求,本科
3622,技能要求,调试
3622,技能要求,项目经验
3622,知识要求,ip
3622,知识要求,计算机
3622,知识要求,硬件
3622,素养要求,分析
3622,素养要求,管理
3622,素养要求,合作
3622,素养要求,配合
3622,素养要求,团队
3622,公司名称,北京中电汇通科技有限公司
3622,城市,南京
3622,职位名称,网络运维工程师
3622,职位类别,运维/技术支持
3622,是否实习,全职
3622,薪资,10-15K
3622,学历要求,本科
3623,技能要求,ppt
3623,知识要求,ip
3623,知识要求,计算机
3623,知识要求,通信
3623,知识要求,硬件
3623,素养要求,吃苦
3623,素养要求,分析
3623,素养要求,沟通
3623,素养要求,管理
3623,素养要求,合作
3623,素养要求,逻辑
3623,素养要求,团队
3623,公司名称,上海长信科技股份有限公司
3623,城市,上海
3623,职位名称,网络工程师
3623,职位类别,网络/系统安全
3623,是否实习,全职
3623,薪资,10-15K·13薪
3623,学历要求,本科
3624,技能要求,调试
3624,技能要求,网络安全
3624,知识要求,计算机
3624,知识要求,通信
3624,素养要求,沟通
3624,素养要求,合作
3624,素养要求,抗压
3624,素养要求,逻辑
3624,素养要求,配合
3624,素养要求,团队
3624,素养要求,学习能力
3624,公司名称,科大国盾量子技术股份有限公司
3624,城市,合肥
3624,职位名称,网络工程师
3624,职位类别,网络/系统安全
3624,是否实习,全职
3624,薪资,8-12K·14薪
3624,学历要求,本科
3625,技能要求,调试
3625,知识要求,计算机
3625,知识要求,通信
3625,知识要求,硬件
3625,素养要求,沟通
3625,素养要求,敬业
3625,素养要求,学习能力
3625,公司名称,世方信息技术集团有限公司
3625,城市,济南
3625,职位名称,网络工程师
3625,职位类别,网络/系统安全
3625,是否实习,全职
3625,薪资,8-12K
3625,学历要求,本科
3626,技能要求,linux
3626,技能要求,sql
3626,技能要求,vlan
3626,技能要求,数据库
3626,技能要求,网络安全
3626,技能要求,优化
3626,技能要求,项目经验
3626,知识要求,ip
3626,知识要求,tcp
3626,知识要求,操作系统
3626,知识要求,计算机
3626,知识要求,通信
3626,素养要求,分析
3626,素养要求,沟通
3626,公司名称,深圳市华成峰科技有限公司
3626,城市,南京
3626,职位名称,网络运维工程师
3626,职位类别,运维/技术支持
3626,是否实习,全职
3626,薪资,10-13K
3626,学历要求,本科
3627,技能要求,调试
3627,技能要求,网络安全
3627,知识要求,计算机
3627,知识要求,硬件
3627,素养要求,吃苦
3627,素养要求,管理
3627,素养要求,积极
3627,公司名称,江苏亿兆智慧数据有限公司
3627,城市,南京
3627,职位名称,网络工程师
3627,职位类别,网络/系统安全
3627,是否实习,全职
3627,薪资,8-11K·13薪
3627,学历要求,本科
3628,技能要求,ccie
3628,技能要求,ppt
3628,技能要求,调试
3628,技能要求,销售
3628,知识要求,ip
3628,知识要求,计算机
3628,知识要求,通信
3628,知识要求,云计算
3628,素养要求,独立
3628,素养要求,分析
3628,素养要求,沟通
3628,素养要求,合作
3628,素养要求,团队
3628,素养要求,细致
3628,素养要求,协作
3628,素养要求,严谨
3628,公司名称,深圳市创载网络科技有限公司
3628,城市,深圳
3628,职位名称,网络工程师
3628,职位类别,网络/系统安全
3628,是否实习,全职
3628,薪资,9-14K
3628,学历要求,本科
3629,知识要求,计算机
3629,素养要求,沟通
3629,素养要求,合作
3629,素养要求,抗压
3629,素养要求,团队
3629,公司名称,江西电信信息产业有限公司
3629,城市,南昌
3629,职位名称,网络工程师
3629,职位类别,网络/系统安全
3629,是否实习,全职
3629,薪资,10-15K
3629,学历要求,本科
3630,技能要求,vpn
3630,技能要求,调试
3630,技能要求,优化
3630,知识要求,ip
3630,知识要求,tcp
3630,知识要求,vpn
3630,知识要求,计算机
3630,素养要求,独立
3630,素养要求,管理
3630,公司名称,中电信数智科技有限公司湖南分公司
3630,城市,长沙
3630,职位名称,网络工程师
3630,职位类别,网络/系统安全
3630,是否实习,全职
3630,薪资,9-14K
3630,学历要求,本科
3631,知识要求,计算机
3631,知识要求,自动化
3631,素养要求,独立
3631,素养要求,分析
3631,素养要求,沟通
3631,素养要求,管理
3631,素养要求,合作
3631,素养要求,积极
3631,素养要求,团队
3631,公司名称,东莞市东阳光实业发展有限公司
3631,城市,东莞
3631,职位名称,GXP计算机化系统验证工程师
3631,职位类别,暂无分类
3631,是否实习,全职
3631,薪资,10-15K·14薪
3631,学历要求,本科
3632,技能要求,cisco
3632,技能要求,linux
3632,技能要求,部署
3632,知识要求,ip
3632,知识要求,tcp
3632,知识要求,计算机
3632,知识要求,通信
3632,素养要求,管理
3632,公司名称,江苏金盾检测技术股份有限公司
3632,城市,南京
3632,职位名称,网络工程师
3632,职位类别,网络/系统安全
3632,是否实习,全职
3632,薪资,8-13K·13薪
3632,学历要求,本科
3633,技能要求,linux
3633,技能要求,vpn
3633,技能要求,windows
3633,技能要求,网络安全
3633,知识要求,vpn
3633,知识要求,大数据
3633,知识要求,计算机
3633,知识要求,通信
3633,素养要求,管理
3633,公司名称,南京迈特望科技股份有限公司
3633,城市,南京
3633,职位名称,网络解决方案
3633,职位类别,网络/系统安全
3633,是否实习,全职
3633,薪资,8-13K
3633,学历要求,本科
3634,技能要求,ccie
3634,技能要求,python
3634,技能要求,shell
3634,知识要求,ip
3634,知识要求,tcp
3634,知识要求,计算机
3634,知识要求,网络协议
3634,知识要求,自动化
3634,素养要求,分析
3634,公司名称,杭州银科思成信息技术有限公司
3634,城市,杭州
3634,职位名称,网络工程师
3634,职位类别,网络/系统安全
3634,是否实习,全职
3634,薪资,11-20K
3634,学历要求,本科
3635,技能要求,linux
3635,技能要求,server
3635,技能要求,调试
3635,技能要求,优化
3635,知识要求,ip
3635,知识要求,计算机
3635,素养要求,沟通
3635,素养要求,管理
3635,素养要求,协作
3635,公司名称,智达信科技术股份有限公司
3635,城市,大连
3635,职位名称,网络工程师
3635,职位类别,网络/系统安全
3635,是否实习,全职
3635,薪资,10-15K
3635,学历要求,本科
3636,技能要求,ccie
3636,技能要求,网络安全
3636,知识要求,计算机
3636,素养要求,独立
3636,素养要求,分析
3636,素养要求,沟通
3636,素养要求,管理
3636,素养要求,逻辑
3636,素养要求,团队
3636,素养要求,协作
3636,素养要求,执行力
3636,公司名称,福建泉工股份有限公司
3636,城市,泉州
3636,职位名称,网络安全主管
3636,职位类别,网络/系统安全
3636,是否实习,全职
3636,薪资,10-15K
3636,学历要求,本科
3637,技能要求,linux
3637,知识要求,ip
3637,知识要求,操作系统
3637,知识要求,计算机
3637,知识要求,云计算
3637,素养要求,分析
3637,公司名称,爱讯达科技（深圳）有限公司
3637,城市,西安
3637,职位名称,网络工程师
3637,职位类别,网络/系统安全
3637,是否实习,全职
3637,薪资,10-15K
3637,学历要求,本科
3638,技能要求,ps
3638,技能要求,部署
3638,技能要求,网络安全
3638,知识要求,计算机
3638,知识要求,通信
3638,知识要求,硬件
3638,素养要求,分析
3638,素养要求,管理
3638,素养要求,积极
3638,素养要求,配合
3638,公司名称,珠海格创新空间发展有限公司
3638,城市,珠海
3638,职位名称,网络工程师
3638,职位类别,网络/系统安全
3638,是否实习,全职
3638,薪资,10-15K·15薪
3638,学历要求,本科
3639,知识要求,操作系统
3639,知识要求,计算机
3639,知识要求,硬件
3639,知识要求,自动化
3639,素养要求,独立
3639,素养要求,管理
3639,素养要求,配合
3639,素养要求,执行力
3639,公司名称,北京太极疆泰科技发展有限公司
3639,城市,北京
3639,职位名称,安全保密管理员（计算机管理员）
3639,职位类别,暂无分类
3639,是否实习,全职
3639,薪资,8-12K
3639,学历要求,本科
3640,技能要求,办公软件
3640,知识要求,计算机
3640,公司名称,三一石油智能装备有限公司
3640,城市,株洲
3640,职位名称,网络工程师
3640,职位类别,网络/系统安全
3640,是否实习,全职
3640,薪资,10-15K
3640,学历要求,本科
3641,技能要求,ccie
3641,技能要求,cisco
3641,技能要求,vpn
3641,技能要求,部署
3641,技能要求,优化
3641,知识要求,ip
3641,知识要求,tcp
3641,知识要求,vpn
3641,知识要求,计算机
3641,知识要求,通信
3641,素养要求,独立
3641,素养要求,分析
3641,公司名称,江苏达科信息科技有限公司
3641,城市,杭州
3641,职位名称,网络工程师
3641,职位类别,网络/系统安全
3641,是否实习,全职
3641,薪资,10-15K·13薪
3641,学历要求,本科
3642,技能要求,ccie
3642,技能要求,调试
3642,技能要求,网络安全
3642,技能要求,优化
3642,知识要求,计算机
3642,素养要求,管理
3642,公司名称,未知
3642,城市,未知
3642,职位名称,网络工程师
3642,职位类别,网络/系统安全
3642,是否实习,全职
3642,薪资,15-30K
3642,学历要求,本科
3643,技能要求,网络安全
3643,技能要求,优化
3643,知识要求,ip
3643,知识要求,tcp
3643,知识要求,计算机
3643,素养要求,管理
3643,公司名称,广东钦天科技有限公司
3643,城市,佛山
3643,职位名称,网络工程师
3643,职位类别,网络/系统安全
3643,是否实习,全职
3643,薪资,8-13K·14薪
3643,学历要求,本科
3644,技能要求,销售
3644,知识要求,计算机
3644,知识要求,通信
3644,知识要求,硬件
3644,素养要求,沟通
3644,素养要求,管理
3644,素养要求,逻辑
3644,公司名称,神州顶联科技有限公司
3644,城市,合肥
3644,职位名称,售前支持（网络方向）
3644,职位类别,网络/系统安全
3644,是否实习,全职
3644,薪资,10-15K·13薪
3644,学历要求,本科
3645,技能要求,linux
3645,技能要求,vpn
3645,技能要求,网络安全
3645,技能要求,优化
3645,知识要求,ip
3645,知识要求,vpn
3645,知识要求,计算机
3645,素养要求,分析
3645,素养要求,管理
3645,素养要求,总结
3645,公司名称,通威太阳能（盐城）有限公司
3645,城市,南通
3645,职位名称,网络工程师
3645,职位类别,网络/系统安全
3645,是否实习,全职
3645,薪资,12-14K·14薪
3645,学历要求,本科
3646,技能要求,linux
3646,知识要求,ip
3646,知识要求,tcp
3646,知识要求,操作系统
3646,知识要求,计算机
3646,知识要求,通信
3646,知识要求,硬件
3646,素养要求,分析
3646,素养要求,学习能力
3646,素养要求,总结
3646,公司名称,北京勤慕数据科技有限公司
3646,城市,深圳
3646,职位名称,网络工程师
3646,职位类别,网络/系统安全
3646,是否实习,全职
3646,薪资,8-12K
3646,学历要求,本科
3647,技能要求,调试
3647,知识要求,ip
3647,知识要求,tcp
3647,知识要求,计算机
3647,知识要求,通信
3647,素养要求,沟通
3647,素养要求,管理
3647,素养要求,配合
3647,公司名称,南京盛佳建业科技有限责任公司
3647,城市,苏州
3647,职位名称,网络工程师
3647,职位类别,网络/系统安全
3647,是否实习,全职
3647,薪资,7-11K·13薪
3647,学历要求,本科
3648,技能要求,vpn
3648,技能要求,部署
3648,知识要求,ip
3648,知识要求,vpn
3648,知识要求,操作系统
3648,知识要求,计算机
3648,素养要求,学习能力
3648,公司名称,摩恩节能技术（天津）有限公司
3648,城市,天津
3648,职位名称,网路安全工程师
3648,职位类别,暂无分类
3648,是否实习,全职
3648,薪资,8-11K
3648,学历要求,本科
3649,技能要求,vpn
3649,技能要求,办公软件
3649,技能要求,调试
3649,知识要求,ip
3649,知识要求,tcp
3649,知识要求,vpn
3649,知识要求,计算机
3649,知识要求,通信
3649,素养要求,沟通
3649,素养要求,管理
3649,素养要求,团队
3649,素养要求,问题解决
3649,公司名称,艾辉（深圳）服装咨询顾问有限公司
3649,城市,深圳
3649,职位名称,网络管理
3649,职位类别,网络/系统安全
3649,是否实习,全职
3649,薪资,7-12K·14薪
3649,学历要求,本科
3650,知识要求,计算机
3650,素养要求,沟通
3650,素养要求,管理
3650,公司名称,宁波金田铜业（集团）股份有限公司
3650,城市,宁波
3650,职位名称,网络工程师
3650,职位类别,网络/系统安全
3650,是否实习,全职
3650,薪资,8-12K
3650,学历要求,本科
3651,技能要求,cisco
3651,技能要求,linux
3651,技能要求,python
3651,技能要求,vpn
3651,技能要求,网络安全
3651,技能要求,项目管理
3651,技能要求,优化
3651,知识要求,ip
3651,知识要求,tcp
3651,知识要求,vpn
3651,知识要求,操作系统
3651,知识要求,计算机
3651,素养要求,独立
3651,素养要求,沟通
3651,素养要求,管理
3651,素养要求,学习能力
3651,公司名称,广州南天电脑系统有限公司
3651,城市,广州
3651,职位名称,网络工程师
3651,职位类别,网络/系统安全
3651,是否实习,全职
3651,薪资,10-13K
3651,学历要求,本科
3652,技能要求,cisco
3652,技能要求,linux
3652,技能要求,python
3652,技能要求,shell
3652,技能要求,部署
3652,技能要求,优化
3652,知识要求,ip
3652,知识要求,计算机
3652,知识要求,自动化
3652,素养要求,管理
3652,公司名称,天道金科股份有限公司
3652,城市,杭州
3652,职位名称,网络工程师
3652,职位类别,网络/系统安全
3652,是否实习,全职
3652,薪资,15-20K
3652,学历要求,本科
3653,技能要求,office
3653,技能要求,server
3653,技能要求,windows
3653,技能要求,网络安全
3653,技能要求,英语
3653,技能要求,优化
3653,知识要求,ip
3653,知识要求,操作系统
3653,知识要求,计算机
3653,素养要求,沟通
3653,素养要求,合作
3653,素养要求,团队
3653,公司名称,未知
3653,城市,未知
3653,职位名称,网络工程师
3653,职位类别,网络/系统安全
3653,是否实习,全职
3653,薪资,15-25K
3653,学历要求,本科
3654,技能要求,部署
3654,技能要求,调试
3654,技能要求,数据库
3654,技能要求,销售
3654,知识要求,ip
3654,知识要求,操作系统
3654,知识要求,计算机
3654,知识要求,通信
3654,素养要求,独立
3654,素养要求,沟通
3654,素养要求,合作
3654,素养要求,积极
3654,素养要求,逻辑
3654,素养要求,配合
3654,素养要求,团队
3654,素养要求,学习能力
3654,公司名称,杭州鸿翼安通科技有限公司
3654,城市,杭州
3654,职位名称,网络安全
3654,职位类别,网络/系统安全
3654,是否实习,全职
3654,薪资,8-12K
3654,学历要求,本科
3655,技能要求,数据库
3655,技能要求,网络安全
3655,技能要求,英语
3655,知识要求,ip
3655,知识要求,操作系统
3655,知识要求,计算机
3655,知识要求,软件工程
3655,素养要求,沟通
3655,素养要求,管理
3655,素养要求,积极
3655,公司名称,未知
3655,城市,未知
3655,职位名称,网络安全
3655,职位类别,网络/系统安全
3655,是否实习,全职
3655,薪资,15-25K
3655,学历要求,本科
3656,技能要求,ccie
3656,技能要求,调试
3656,技能要求,数据库
3656,技能要求,网络安全
3656,技能要求,优化
3656,知识要求,ip
3656,知识要求,操作系统
3656,知识要求,计算机
3656,知识要求,硬件
3656,素养要求,管理
3656,公司名称,新特能源股份有限公司
3656,城市,昌吉
3656,职位名称,网络工程师
3656,职位类别,网络/系统安全
3656,是否实习,全职
3656,薪资,10-15K
3656,学历要求,本科
3657,技能要求,5G
3657,技能要求,ccie
3657,技能要求,调试
3657,技能要求,销售
3657,技能要求,项目经验
3657,知识要求,ip
3657,知识要求,tcp
3657,知识要求,计算机
3657,知识要求,通信
3657,素养要求,沟通
3657,素养要求,合作
3657,素养要求,配合
3657,素养要求,时间管理
